Name,Frequency,Intensity
f,1130.493164,16.02611329
f,1141.259766,13.80049492
f,1152.026367,16.66284201
f,1162.792969,13.87599378
f,1173.55957,13.23217494
f,1184.326172,16.62562734
f,1195.092773,16.2456304
f,1205.859375,11.57197528
f,1216.625977,17.22091438
f,1227.392578,11.23047164
f,1238.15918,17.86722114
f,1248.925781,15.30174841
f,1259.692383,14.80200137
f,1270.458984,-10.84157371
f,1281.225586,17.35480822
f,1291.992188,15.96361361
f,1302.758789,10.39540789
f,1313.525391,12.36087699
f,1324.291992,13.00245717
f,1335.058594,11.19535029
f,1345.825195,8.432199163
f,1356.591797,7.63962771
f,1367.358398,12.52937591
f,1378.125,11.85502561
f,1388.891602,14.74753757
f,1399.658203,12.34683548
f,1410.424805,8.727967606
f,1421.191406,13.16961626
f,1431.958008,15.18644676
f,1442.724609,6.230659808
f,1453.491211,9.313519731
f,1464.257813,13.22096003
f,1475.024414,14.9130938
f,1485.791016,16.00844567
f,1496.557617,13.96166943
f,1507.324219,12.42666518
f,1518.09082,18.2873709
f,1528.857422,19.8667731
f,1539.624023,14.44104605
f,1550.390625,10.97581222
f,1561.157227,14.236809
f,1571.923828,11.1620156
f,1582.69043,14.99957719
f,1593.457031,8.217722798
f,1604.223633,-11.67202709
f,1614.990234,14.35545715
f,1625.756836,12.03997626
f,1636.523438,20.26596697
f,1647.290039,17.22861246
f,1658.056641,13.63717972
f,1668.823242,13.12573875
f,1679.589844,16.20537884
f,1690.356445,16.93991255
f,1701.123047,12.32963823
f,1711.889648,15.14614915
f,1722.65625,17.42634783
f,1733.422852,19.37847034
f,1744.189453,16.38823173
f,1754.956055,20.51949152
f,1765.722656,16.02541739
f,1776.489258,4.351173565
f,1787.255859,15.80944548
f,1798.022461,11.96031761
f,1808.789063,8.765945392
f,1819.555664,14.74586849
f,1830.322266,13.58913945
f,1841.088867,12.76613856
f,1851.855469,8.905485134
f,1862.62207,14.86647404
f,1873.388672,11.20080156
f,1884.155273,15.62083246
f,1894.921875,13.95776323
f,1905.688477,11.45678661
f,1916.455078,10.75643023
f,1927.22168,13.71255178
f,1937.988281,13.18455814
f,1948.754883,5.71370474
f,1959.521484,5.046061542
f,1970.288086,10.94122768
f,1981.054688,-3.648638237
f,1991.821289,7.034152301
f,2002.587891,13.33598618
f,2013.354492,9.072346704
f,2024.121094,8.077402753
f,2034.887695,16.47070046
f,2045.654297,9.214049106
f,2056.420898,10.98677705
f,2067.1875,9.776004581
f,2077.954102,10.19565135
f,2088.720703,8.786092934
f,2099.487305,-3.35415827
f,2110.253906,3.051598633
f,2121.020508,8.261091975
f,2131.787109,7.488052304
f,2142.553711,8.339770469
f,2153.320313,12.36754784
f,2164.086914,1.199679134
f,2174.853516,-0.524174542
f,2185.620117,5.825518866
f,2196.386719,3.797877178
f,2207.15332,7.123278392
f,2217.919922,10.95296954
f,2228.686523,13.36127589
f,2239.453125,8.345805279
f,2250.219727,-0.039186653
f,2260.986328,9.24277192
f,2271.75293,11.75216276
f,2282.519531,11.25068353
f,2293.286133,3.865248679
f,2304.052734,2.664432759
f,2314.819336,-8.070639641
f,2325.585938,6.915010464
f,2336.352539,4.6308107
f,2347.119141,5.431076619
f,2357.885742,3.573709894
f,2368.652344,-5.891631683
f,2379.418945,13.82413548
f,2390.185547,11.50723112
f,2400.952148,5.183000282
f,2411.71875,0.03355146
f,2422.485352,14.0334761
f,2433.251953,-0.697253462
f,2444.018555,3.241407426
f,2454.785156,-2.151138516
f,2465.551758,13.59845329
f,2476.318359,8.4114235
f,2487.084961,8.210011141
f,2497.851563,10.67235108
f,2508.618164,8.081792783
f,2519.384766,6.778051038
f,2530.151367,11.32866944
f,2540.917969,8.449891315
f,2551.68457,3.567687632
f,2562.451172,3.695818916
f,2573.217773,10.84839632
f,2583.984375,8.401832823
f,2594.750977,8.593529921
f,2605.517578,9.124756807
f,2616.28418,3.218618358
f,2627.050781,13.54770399
f,2637.817383,6.248153963
f,2648.583984,8.347381251
f,2659.350586,10.68249757
f,2670.117188,12.54446427
f,2680.883789,14.84142936
f,2691.650391,13.52509377
f,2702.416992,12.57301504
f,2713.183594,3.169474856
f,2723.950195,6.863613577
f,2734.716797,12.42105003
f,2745.483398,13.86595945
f,2756.25,15.75217161
f,2767.016602,6.681570272
f,2777.783203,13.71162443
f,2788.549805,14.77743792
f,2799.316406,14.93398052
f,2810.083008,12.38430618
f,2820.849609,14.07205841
f,2831.616211,12.08261635
f,2842.382813,8.403185612
f,2853.149414,10.61646248
f,2863.916016,12.94132478
f,2874.682617,7.131821412
f,2885.449219,10.63620794
f,2896.21582,11.17511717
f,2906.982422,7.881439235
f,2917.749023,2.711960264
f,2928.515625,9.152250811
f,2939.282227,6.556744653
f,2950.048828,8.903956415
f,2960.81543,0.350570399
f,2971.582031,10.08131341
f,2982.348633,-6.661558684
f,2993.115234,14.8239949
f,3003.881836,10.62701467
f,3014.648438,14.55131391
f,3025.415039,12.65124364
f,3036.181641,7.63099679
f,3046.948242,9.856432557
f,3057.714844,9.70393186
f,3068.481445,9.730417433
f,3079.248047,5.809636709
f,3090.014648,-10.78039085
f,3100.78125,-2.141788133
f,3111.547852,12.56272344
f,3122.314453,2.067698984
f,3133.081055,-2.770851848
f,3143.847656,7.16507045
f,3154.614258,9.504338845
f,3165.380859,11.62005616
f,3176.147461,14.16795061
f,3186.914063,9.788930902
f,3197.680664,7.639190852
f,3208.447266,10.6910731
f,3219.213867,9.762045399
f,3229.980469,9.094308606
f,3240.74707,-5.846251123
f,3251.513672,-8.012328399
f,3262.280273,8.948104795
f,3273.046875,12.51101814
f,3283.813477,3.463869141
f,3294.580078,10.79397789
f,3305.34668,8.366614304
f,3316.113281,-3.811572885
f,3326.879883,3.690032854
f,3337.646484,12.55034147
f,3348.413086,-1.393001349
f,3359.179688,8.286609719
f,3369.946289,11.63298352
f,3380.712891,8.803996325
f,3391.479492,11.15286433
f,3402.246094,1.335889587
f,3413.012695,1.529316505
f,3423.779297,9.851743872
f,3434.545898,8.384115726
f,3445.3125,9.136978936
f,3456.079102,16.18934623
f,3466.845703,15.1466275
f,3477.612305,6.627368902
f,3488.378906,8.832886166
f,3499.145508,-0.666468062
f,3509.912109,14.45151493
f,3520.678711,14.27968027
f,3531.445313,15.0064738
f,3542.211914,9.3612754
f,3552.978516,6.234630426
f,3563.745117,12.20705627
f,3574.511719,15.65784889
f,3585.27832,9.27671135
f,3596.044922,11.03728175
f,3606.811523,2.048475828
f,3617.578125,5.263805384
f,3628.344727,11.05100856
f,3639.111328,-2.982922054
f,3649.87793,1.533877408
f,3660.644531,-3.105288431
f,3671.411133,5.618100613
f,3682.177734,10.95059285
f,3692.944336,3.3394887
f,3703.710938,1.198476495
f,3714.477539,10.14452517
f,3725.244141,12.40123549
f,3736.010742,13.38143049
f,3746.777344,11.28883079
f,3757.543945,3.750483359
f,3768.310547,2.660049298
f,3779.077148,12.54765042
f,3789.84375,10.87140836
f,3800.610352,8.123631701
f,3811.376953,-8.028416629
f,3822.143555,8.847453544
f,3832.910156,5.103902814
f,3843.676758,11.24589778
f,3854.443359,6.463201592
f,3865.209961,1.854954998
f,3875.976563,-1.186219254
f,3886.743164,4.003352929
f,3897.509766,7.2249251
f,3908.276367,5.250995616
f,3919.042969,1.639259546
f,3929.80957,6.771222829
f,3940.576172,13.01591736
f,3951.342773,6.900723547
f,3962.109375,11.43573087
f,3972.875977,7.961221558
f,3983.642578,15.28139855
f,3994.40918,15.47287973
f,4005.175781,9.898083176
f,4015.942383,-2.574328998
f,4026.708984,8.820255856
f,4037.475586,11.34137245
f,4048.242188,4.294991489
f,4059.008789,9.534713243
f,4069.775391,3.021485144
f,4080.541992,6.396088248
f,4091.308594,9.227298022
f,4102.075195,12.41095414
f,4112.841797,13.4183586
f,4123.608398,2.55320839
f,4134.375,4.764265506
f,4145.141602,7.101665884
f,4155.908203,-0.382003225
f,4166.674805,7.304096043
f,4177.441406,7.705874678
f,4188.208008,0.981340971
f,4198.974609,11.1473489
f,4209.741211,6.095393136
f,4220.507813,6.999276195
f,4231.274414,-5.420053197
f,4242.041016,4.123209628
f,4252.807617,3.151526281
f,4263.574219,11.41469081
f,4274.34082,11.9648475
f,4285.107422,-9.030018311
f,4295.874023,-8.463836265
f,4306.640625,1.645635383
f,4317.407227,6.731254797
f,4328.173828,14.14114038
f,4338.94043,10.9022574
f,4349.707031,4.075230747
f,4360.473633,-0.985126229
f,4371.240234,3.059910797
f,4382.006836,13.23794569
f,4392.773438,7.082064866
f,4403.540039,9.629866069
f,4414.306641,-2.300164792
f,4425.073242,1.86803275
f,4435.839844,4.79932977
f,4446.606445,-7.988050315
f,4457.373047,5.351135532
f,4468.139648,10.23595243
f,4478.90625,-7.314600879
f,4489.672852,11.65382326
f,4500.439453,10.90375259
f,4511.206055,-0.631836662
f,4521.972656,10.95893795
f,4532.739258,6.24822863
f,4543.505859,6.604662397
f,4554.272461,-10.06028163
f,4565.039063,-9.845052897
f,4575.805664,1.429629249
f,4586.572266,2.735293361
f,4597.338867,3.135639817
f,4608.105469,2.475314217
f,4618.87207,2.541768567
f,4629.638672,2.179085022
f,4640.405273,2.688852912
f,4651.171875,-9.414760629
f,4661.938477,6.498249416
f,4672.705078,1.421216763
f,4683.47168,4.932441592
f,4694.238281,-4.537640686
f,4705.004883,5.015540315
f,4715.771484,8.041641582
f,4726.538086,4.207755527
f,4737.304688,6.661705709
f,4748.071289,3.874659739
f,4758.837891,6.156850493
f,4769.604492,1.72235757
f,4780.371094,7.922887404
f,4791.137695,-3.479643202
f,4801.904297,2.821283693
f,4812.670898,-3.003282043
f,4823.4375,6.419716587
f,4834.204102,6.486570625
f,4844.970703,7.168130827
f,4855.737305,7.456331767
f,4866.503906,0.694771517
f,4877.270508,0.563149333
f,4888.037109,2.321068685
f,4898.803711,-6.847098471
f,4909.570313,1.848917526
f,4920.336914,7.272110435
f,4931.103516,1.846116835
f,4941.870117,7.039255416
f,4952.636719,6.116713329
f,4963.40332,6.122696717
f,4974.169922,-9.206842964
f,4984.936523,6.874962891
f,4995.703125,-0.644272028
f,5006.469727,7.368711238
f,5017.236328,9.12649273
f,5028.00293,4.818134375
f,5038.769531,3.694727336
f,5049.536133,-11.83827077
f,5060.302734,14.00393857
f,5071.069336,6.316027849
f,5081.835938,-1.464100897
f,5092.602539,9.030936168
f,5103.369141,-0.512616374
f,5114.135742,-1.909965724
f,5124.902344,-1.660546828
f,5135.668945,0.783482562
f,5146.435547,1.460983261
f,5157.202148,6.101396424
f,5167.96875,10.32041426
f,5178.735352,-10.66607419
f,5189.501953,-1.504481611
f,5200.268555,0.44233932
f,5211.035156,-9.72427515
f,5221.801758,1.720109615
f,5232.568359,9.454617217
f,5243.334961,-4.288432483
f,5254.101563,-6.650272535
f,5264.868164,0.639754097
f,5275.634766,4.542460492
f,5286.401367,-11.81089032
f,5297.167969,6.556401279
f,5307.93457,9.249177631
f,5318.701172,4.855871871
f,5329.467773,-9.920380425
f,5340.234375,8.958674007
f,5351.000977,8.296445223
f,5361.767578,10.18382618
f,5372.53418,11.94846291
f,5383.300781,10.32564788
f,5394.067383,8.109999502
f,5404.833984,5.771754385
f,5415.600586,1.001065685
f,5426.367188,8.519789099
f,5437.133789,-0.505414179
f,5447.900391,3.825833828
f,5458.666992,4.565989001
f,5469.433594,-4.815551197
f,5480.200195,-21.27362496
f,5490.966797,6.534834939
f,5501.733398,6.81061669
f,5512.5,1.43039331
f,5523.266602,-0.861810744
f,5534.033203,5.98572965
f,5544.799805,7.724379806
f,5555.566406,-4.450284598
f,5566.333008,7.570758438
f,5577.099609,-2.895192696
f,5587.866211,6.613718186
f,5598.632813,0.085950237
f,5609.399414,-0.770295429
f,5620.166016,5.935178835
f,5630.932617,-0.397927001
f,5641.699219,2.42524125
f,5652.46582,-0.644867155
f,5663.232422,-2.135562582
f,5673.999023,7.118286192
f,5684.765625,-1.423332338
f,5695.532227,-1.29982694
f,5706.298828,-5.247975292
f,5717.06543,-5.057244392
f,5727.832031,3.258011426
f,5738.598633,2.516338445
f,5749.365234,1.518428141
f,5760.131836,3.387537324
f,5770.898438,6.781531651
f,5781.665039,3.638402174
f,5792.431641,9.97474353
f,5803.198242,0.12876275
f,5813.964844,-20.00257706
f,5824.731445,3.367262165
f,5835.498047,1.78041969
f,5846.264648,10.57758433
f,5857.03125,4.626040803
f,5867.797852,3.896016454
f,5878.564453,8.4761663
f,5889.331055,9.632752419
f,5900.097656,4.309290672
f,5910.864258,2.890874263
f,5921.630859,-3.524987196
f,5932.397461,5.683737913
f,5943.164063,7.356858055
f,5953.930664,0.543139015
f,5964.697266,-0.983124561
f,5975.463867,-7.919611417
f,5986.230469,-5.909146744
f,5996.99707,8.650302064
f,6007.763672,0.303558519
f,6018.530273,10.2592142
f,6029.296875,4.699568935
f,6040.063477,7.317260712
f,6050.830078,-0.449980183
f,6061.59668,3.039905419
f,6072.363281,7.541952741
f,6083.129883,-13.24353899
f,6093.896484,-15.80367364
f,6104.663086,0.781682406
f,6115.429688,-0.735794738
f,6126.196289,-5.735065512
f,6136.962891,7.29870322
f,6147.729492,0.585497041
f,6158.496094,-0.404776874
f,6169.262695,1.302227547
f,6180.029297,2.843454567
f,6190.795898,-2.881769464
f,6201.5625,-0.107645733
f,6212.329102,-1.188306913
f,6223.095703,-13.16508686
f,6233.862305,-0.368405401
f,6244.628906,7.088269286
f,6255.395508,8.966284505
f,6266.162109,-10.70426153
f,6276.928711,-0.614873967
f,6287.695313,-4.495533932
f,6298.461914,-1.652072549
f,6309.228516,5.309798983
f,6319.995117,-0.717771624
f,6330.761719,-4.16406305
f,6341.52832,2.171579461
f,6352.294922,1.305739974
f,6363.061523,7.381360556
f,6373.828125,-8.018588571
f,6384.594727,-13.67156632
f,6395.361328,2.83575085
f,6406.12793,3.80650249
f,6416.894531,-3.744428651
f,6427.661133,2.29984725
f,6438.427734,-4.062825319
f,6449.194336,-3.5888632
f,6459.960938,-5.372072831
f,6470.727539,-8.441736773
f,6481.494141,-4.414004407
f,6492.260742,1.816260512
f,6503.027344,-9.451419973
f,6513.793945,0.532920535
f,6524.560547,-15.71912552
f,6535.327148,4.908356365
f,6546.09375,2.771582731
f,6556.860352,3.21306964
f,6567.626953,0.111608224
f,6578.393555,-3.471851685
f,6589.160156,-3.138766478
f,6599.926758,0.248045603
f,6610.693359,-0.845655427
f,6621.459961,3.505573797
f,6632.226563,-2.177446552
f,6642.993164,0.742062616
f,6653.759766,5.193491539
f,6664.526367,6.917140756
f,6675.292969,3.619632069
f,6686.05957,-4.30729555
f,6696.826172,5.380765159
f,6707.592773,-7.526453502
f,6718.359375,-13.38683465
f,6729.125977,1.047893841
f,6739.892578,2.916459567
f,6750.65918,0.034136134
f,6761.425781,1.735434013
f,6772.192383,4.289094345
f,6782.958984,6.769196746
f,6793.725586,-3.576865484
f,6804.492188,-1.783880614
f,6815.258789,-1.969386454
f,6826.025391,-7.796809165
f,6836.791992,5.311122034
f,6847.558594,6.576409837
f,6858.325195,7.306983933
f,6869.091797,7.954543274
f,6879.858398,11.44447243
f,6890.625,-7.02638567
f,6901.391602,-7.425437105
f,6912.158203,-0.587742982
f,6922.924805,-3.21000857
f,6933.691406,-3.278663465
f,6944.458008,-3.785783505
f,6955.224609,-0.427491402
f,6965.991211,-4.915891725
f,6976.757813,-0.981255381
f,6987.524414,5.931874804
f,6998.291016,2.409847713
f,7009.057617,8.074893457
f,7019.824219,11.48835363
f,7030.59082,2.383869187
f,7041.357422,-11.84907138
f,7052.124023,7.162873535
f,7062.890625,2.178844197
f,7073.657227,-3.14334684
f,7084.423828,4.040699923
f,7095.19043,-14.40114432
f,7105.957031,-3.109712336
f,7116.723633,-6.60748716
f,7127.490234,-2.329728205
f,7138.256836,-0.430185066
f,7149.023438,0.090892885
f,7159.790039,-0.37662437
f,7170.556641,-4.929091481
f,7181.323242,-12.18399875
f,7192.089844,8.005575817
f,7202.856445,7.768144364
f,7213.623047,4.196026954
f,7224.389648,0.462275722
f,7235.15625,5.945406927
f,7245.922852,10.36404775
f,7256.689453,3.109225339
f,7267.456055,5.802088096
f,7278.222656,4.080075991
f,7288.989258,6.899531607
f,7299.755859,-4.91071705
f,7310.522461,-1.155779098
f,7321.289063,4.526788316
f,7332.055664,4.010338301
f,7342.822266,4.150231357
f,7353.588867,1.131311029
f,7364.355469,1.294221782
f,7375.12207,2.991646911
f,7385.888672,-2.683834005
f,7396.655273,-8.499455167
f,7407.421875,4.279663407
f,7418.188477,3.97575741
f,7428.955078,2.877593149
f,7439.72168,4.199385511
f,7450.488281,-4.008888302
f,7461.254883,0.778346152
f,7472.021484,0.004939231
f,7482.788086,3.729447542
f,7493.554688,-0.034004313
f,7504.321289,-2.120929128
f,7515.087891,-1.216310266
f,7525.854492,1.494322405
f,7536.621094,-3.445829043
f,7547.387695,0.448008338
f,7558.154297,-17.6196849
f,7568.920898,3.891753404
f,7579.6875,3.486107644
f,7590.454102,-0.373216342
f,7601.220703,4.737103012
f,7611.987305,-2.367709874
f,7622.753906,-4.981864299
f,7633.520508,-8.048311382
f,7644.287109,3.696562459
f,7655.053711,3.117968173
f,7665.820313,4.214935007
f,7676.586914,4.056580216
f,7687.353516,6.43720065
f,7698.120117,-1.005667047
f,7708.886719,1.010497643
f,7719.65332,-1.187185186
f,7730.419922,0.97805789
f,7741.186523,2.409971518
f,7751.953125,5.559915179
f,7762.719727,-19.25624611
f,7773.486328,4.353272741
f,7784.25293,5.236055571
f,7795.019531,3.465014696
f,7805.786133,5.560964796
f,7816.552734,8.039848033
f,7827.319336,6.539756104
f,7838.085938,6.485418582
f,7848.852539,-3.383705995
f,7859.619141,5.153081359
f,7870.385742,10.06164162
f,7881.152344,-3.597120685
f,7891.918945,0.705652913
f,7902.685547,9.053487845
f,7913.452148,-15.49676974
f,7924.21875,0.238011556
f,7934.985352,-7.118144588
f,7945.751953,2.621013199
f,7956.518555,5.890410813
f,7967.285156,1.990345418
f,7978.051758,3.05314798
f,7988.818359,-0.985034867
f,7999.584961,-3.349376064
f,8010.351563,4.76234096
f,8021.118164,1.661520525
f,8031.884766,-8.272860513
f,8042.651367,-0.971551125
f,8053.417969,0.126601669
f,8064.18457,4.252615713
f,8074.951172,3.172016837
f,8085.717773,4.87909716
f,8096.484375,-7.174531598
f,8107.250977,-3.026510026
f,8118.017578,-0.798827743
f,8128.78418,-0.011267028
f,8139.550781,-2.154733154
f,8150.317383,-3.849951995
f,8161.083984,-3.646696124
f,8171.850586,1.726573055
f,8182.617188,0.512352936
f,8193.383789,-3.327716757
f,8204.150391,5.928654903
f,8214.916992,5.868836115
f,8225.683594,7.761303811
f,8236.450195,2.643260228
f,8247.216797,1.399228039
f,8257.983398,2.669818494
f,8268.75,2.490703178
f,8279.516602,3.188401144
f,8290.283203,-13.1220162
f,8301.049805,-0.941225201
f,8311.816406,5.578622038
f,8322.583008,7.919101087
f,8333.349609,-2.894550276
f,8344.116211,-8.473018591
f,8354.882813,7.638158186
f,8365.649414,10.02369849
f,8376.416016,6.755696263
f,8387.182617,10.60650725
f,8397.949219,4.530636925
f,8408.71582,-8.423406282
f,8419.482422,5.442077927
f,8430.249023,6.580874217
f,8441.015625,6.37014343
f,8451.782227,12.14426048
f,8462.548828,2.574553385
f,8473.31543,1.813899443
f,8484.082031,6.199645483
f,8494.848633,9.803532447
f,8505.615234,6.027252605
f,8516.381836,5.779733995
f,8527.148438,3.861046131
f,8537.915039,9.8723457
f,8548.681641,5.260932704
f,8559.448242,7.781055341
f,8570.214844,2.605891775
f,8580.981445,-4.171380649
f,8591.748047,2.612556003
f,8602.514648,0.932409166
f,8613.28125,9.587750503
f,8624.047852,7.488548106
f,8634.814453,2.153577429
f,8645.581055,5.725292189
f,8656.347656,6.768264221
f,8667.114258,4.121102275
f,8677.880859,12.40373642
f,8688.647461,0.179316075
f,8699.414063,8.704737984
f,8710.180664,9.040313302
f,8720.947266,4.396497504
f,8731.713867,-5.119663161
f,8742.480469,4.940537502
f,8753.24707,0.336949121
f,8764.013672,1.924510994
f,8774.780273,14.6851232
f,8785.546875,7.692031576
f,8796.313477,10.27340599
f,8807.080078,4.901714031
f,8817.84668,1.261056878
f,8828.613281,1.258757726
f,8839.379883,-2.915053264
f,8850.146484,9.508733061
f,8860.913086,3.430776072
f,8871.679688,-9.282166893
f,8882.446289,2.098931469
f,8893.212891,-24.5587994
f,8903.979492,1.94863862
f,8914.746094,1.249452422
f,8925.512695,10.33198347
f,8936.279297,2.95865274
f,8947.045898,1.307920323
f,8957.8125,1.122027039
f,8968.579102,-2.327330808
f,8979.345703,-0.770502755
f,8990.112305,0.818516428
f,9000.878906,5.904909724
f,9011.645508,9.943565392
f,9022.412109,-6.33244433
f,9033.178711,9.080905093
f,9043.945313,8.891159453
f,9054.711914,11.48967949
f,9065.478516,7.151892592
f,9076.245117,-0.713896151
f,9087.011719,-4.98589469
f,9097.77832,6.869153125
f,9108.544922,7.044192425
f,9119.311523,3.932526226
f,9130.078125,0.158755734
f,9140.844727,3.5977489
f,9151.611328,0.478609155
f,9162.37793,8.42663609
f,9173.144531,-6.541872046
f,9183.911133,4.283061649
f,9194.677734,-4.474234437
f,9205.444336,1.200085524
f,9216.210938,10.41778982
f,9226.977539,5.993107505
f,9237.744141,1.024532916
f,9248.510742,1.096533579
f,9259.277344,-1.164344336
f,9270.043945,0.844704695
f,9280.810547,5.910685744
f,9291.577148,7.852423957
f,9302.34375,11.53830884
f,9313.110352,3.410921635
f,9323.876953,6.93860424
f,9334.643555,9.750085582
f,9345.410156,5.836137046
f,9356.176758,6.480298458
f,9366.943359,-4.39662768
f,9377.709961,-3.373159175
f,9388.476563,4.53086115
f,9399.243164,-4.443480765
f,9410.009766,-3.468392339
f,9420.776367,-2.351732029
f,9431.542969,2.203701941
f,9442.30957,-1.032365617
f,9453.076172,7.555997811
f,9463.842773,10.55650488
f,9474.609375,4.595008061
f,9485.375977,2.352488456
f,9496.142578,7.07965029
f,9506.90918,3.586185215
f,9517.675781,5.841678739
f,9528.442383,9.439923466
f,9539.208984,-6.821663118
f,9549.975586,7.217196086
f,9560.742188,0.412995529
f,9571.508789,2.369763275
f,9582.275391,4.427608722
f,9593.041992,12.87773506
f,9603.808594,8.646646593
f,9614.575195,5.342501826
f,9625.341797,-2.190957738
f,9636.108398,3.233440131
f,9646.875,9.748983125
f,9657.641602,4.001669781
f,9668.408203,6.963422726
f,9679.174805,1.156574913
f,9689.941406,3.519431686
f,9700.708008,6.384837379
f,9711.474609,7.775976989
f,9722.241211,0.253117508
f,9733.007813,12.89813988
f,9743.774414,12.93091258
f,9754.541016,4.628894195
f,9765.307617,6.045151555
f,9776.074219,3.038167449
f,9786.84082,0.48100353
f,9797.607422,6.153814646
f,9808.374023,7.831370394
f,9819.140625,5.45453475
f,9829.907227,3.039257876
f,9840.673828,12.18707898
f,9851.44043,7.575540031
f,9862.207031,9.554582275
f,9872.973633,16.4476318
f,9883.740234,13.33940115
f,9894.506836,8.959991715
f,9905.273438,13.91218376
f,9916.040039,1.347311635
f,9926.806641,15.89619323
f,9937.573242,6.916484475
f,9948.339844,0.207300859
f,9959.106445,1.860891403
f,9969.873047,5.826215017
f,9980.639648,8.305154844
f,9991.40625,9.4685712
f,10002.17285,11.09100018
f,10012.93945,11.25521363
f,10023.70605,8.132193615
f,10034.47266,6.054402808
f,10045.23926,9.86498909
f,10056.00586,13.29841484
f,10066.77246,3.464869641
f,10077.53906,10.74817497
f,10088.30566,11.4775842
f,10099.07227,6.469041023
f,10109.83887,9.250478971
f,10120.60547,10.85247625
f,10131.37207,3.820735702
f,10142.13867,13.49178669
f,10152.90527,10.27307344
f,10163.67188,10.76705604
f,10174.43848,10.51241547
f,10185.20508,10.18452048
f,10195.97168,10.0893585
f,10206.73828,1.476439692
f,10217.50488,9.073893277
f,10228.27148,8.937729164
f,10239.03809,9.184012337
f,10249.80469,5.509254315
f,10260.57129,13.19871598
f,10271.33789,-0.940568665
f,10282.10449,-2.076128547
f,10292.87109,12.60816907
f,10303.6377,11.90117906
f,10314.4043,3.498061173
f,10325.1709,11.57092835
f,10335.9375,10.94677367
f,10346.7041,10.4369666
f,10357.4707,13.74528386
f,10368.2373,10.14035287
f,10379.00391,7.881915062
f,10389.77051,10.54282448
f,10400.53711,10.90245315
f,10411.30371,14.65889434
f,10422.07031,12.58084197
f,10432.83691,5.948030303
f,10443.60352,13.91581092
f,10454.37012,6.395017092
f,10465.13672,9.525715136
f,10475.90332,4.773196303
f,10486.66992,6.510998983
f,10497.43652,7.148406389
f,10508.20313,9.227454438
f,10518.96973,-0.280759717
f,10529.73633,6.588794834
f,10540.50293,4.065918073
f,10551.26953,-0.844970737
f,10562.03613,10.56388552
f,10572.80273,5.712420875
f,10583.56934,2.302310486
f,10594.33594,5.568320738
f,10605.10254,5.184666605
f,10615.86914,6.658699845
f,10626.63574,-0.074320466
f,10637.40234,4.835413644
f,10648.16895,0.940720735
f,10658.93555,2.266208089
f,10669.70215,10.32206465
f,10680.46875,4.477107841
f,10691.23535,15.49075365
f,10702.00195,9.360757779
f,10712.76855,13.35698919
f,10723.53516,-19.62183703
f,10734.30176,-12.13600824
f,10745.06836,10.40973497
f,10755.83496,6.403344327
f,10766.60156,6.410322736
f,10777.36816,10.06228765
f,10788.13477,4.773687605
f,10798.90137,9.180912514
f,10809.66797,10.87316054
f,10820.43457,16.72082355
f,10831.20117,10.99308705
f,10841.96777,13.21502169
f,10852.73438,16.04509037
f,10863.50098,0.747458116
f,10874.26758,6.489802672
f,10885.03418,11.35110839
f,10895.80078,-6.779244956
f,10906.56738,6.247974349
f,10917.33398,3.305917354
f,10928.10059,0.378267905
f,10938.86719,3.003405556
f,10949.63379,5.292302746
f,10960.40039,-4.623937885
f,10971.16699,5.392735791
f,10981.93359,9.387982077
f,10992.7002,-4.129773852
f,11003.4668,6.468060426
f,11014.2334,0.6251673
f,11025,2.844046559
f,11035.7666,8.561383827
f,11046.5332,9.054615936
f,11057.2998,-2.082595523
f,11068.06641,4.436284538
f,11078.83301,6.019223195
f,11089.59961,6.097022586
f,11100.36621,6.579388313
f,11111.13281,15.41509674
f,11121.89941,8.475666958
f,11132.66602,10.03513751
f,11143.43262,7.615322562
f,11154.19922,7.174055113
f,11164.96582,-13.21505303
f,11175.73242,0.716654142
f,11186.49902,2.629407335
f,11197.26563,0.339283811
f,11208.03223,-2.71695421
f,11218.79883,4.821741058
f,11229.56543,3.950016553
f,11240.33203,5.226590676
f,11251.09863,6.851331334
f,11261.86523,2.089873019
f,11272.63184,8.865686336
f,11283.39844,-11.82399828
f,11294.16504,8.905553483
f,11304.93164,9.563494837
f,11315.69824,-0.074406533
f,11326.46484,8.261548386
f,11337.23145,10.85002561
f,11347.99805,12.33168833
f,11358.76465,8.453964296
f,11369.53125,-2.994157786
f,11380.29785,-13.60396881
f,11391.06445,7.219902194
f,11401.83105,12.05726568
f,11412.59766,7.512503784
f,11423.36426,13.00974834
f,11434.13086,11.09443674
f,11444.89746,12.71061379
f,11455.66406,9.899705403
f,11466.43066,6.800151836
f,11477.19727,12.78513755
f,11487.96387,-3.059664226
f,11498.73047,11.4504992
f,11509.49707,5.489736141
f,11520.26367,10.48696333
f,11531.03027,6.47320607
f,11541.79688,14.16689252
f,11552.56348,6.7144423
f,11563.33008,11.32761943
f,11574.09668,8.622219648
f,11584.86328,-2.456985364
f,11595.62988,-3.281190675
f,11606.39648,11.07989655
f,11617.16309,0.826700814
f,11627.92969,5.779606448
f,11638.69629,11.77185579
f,11649.46289,1.874939601
f,11660.22949,9.215285758
f,11670.99609,11.65502522
f,11681.7627,-3.153139141
f,11692.5293,7.617397372
f,11703.2959,12.77325587
f,11714.0625,3.627380332
